u,x1,x2,x3
-1,-0.717,-0.132044,3.98652
-1,-0.718,-0.132762,3.98639
-1,-0.719,-0.13348,3.98626
-1,-0.72,-0.1342,3.98613
-1,-0.721,-0.13492,3.98599
-1,-0.722,-0.135642,3.98586
-1,-0.723,-0.136364,3.98572
-1,-0.724,-0.137088,3.98558
-1,-0.725,-0.137812,3.98545
-1,-0.726,-0.138538,3.98531
-1,-0.727,-0.139264,3.98517
-1,-0.728,-0.139992,3.98503
-1,-0.729,-0.14072,3.98489
-1,-0.73,-0.14145,3.98475
-1,-0.731,-0.14218,3.98461
-1,-0.732,-0.142912,3.98446
-1,-0.733,-0.143644,3.98432
-1,-0.734,-0.144378,3.98418
-1,-0.735,-0.145112,3.98403
-1,-0.736,-0.145848,3.98389
-1,-0.737,-0.146584,3.98374
-1,-0.738,-0.147322,3.98359
-1,-0.739,-0.14806,3.98344
-1,-0.74,-0.1488,3.9833
-1,-0.741,-0.14954,3.98315
-1,-0.742,-0.150282,3.983
-1,-0.743,-0.151024,3.98285
-1,-0.744,-0.151768,3.98269
-1,-0.745,-0.152512,3.98254
-1,-0.746,-0.153258,3.98239
-1,-0.747,-0.154004,3.98224
-1,-0.748,-0.154752,3.98208
-1,-0.749,-0.1555,3.98193
-1,-0.75,-0.15625,3.98177
-1,-0.751,-0.157,3.98161
-1,-0.752,-0.157752,3.98146
-1,-0.753,-0.158504,3.9813
-1,-0.754,-0.159258,3.98114
-1,-0.755,-0.160012,3.98098
-1,-0.756,-0.160768,3.98082
-1,-0.757,-0.161524,3.98066
-1,-0.758,-0.162282,3.9805
-1,-0.759,-0.16304,3.98033
-1,-0.76,-0.1638,3.98017
-1,-0.761,-0.16456,3.98001
-1,-0.762,-0.165322,3.97984
-1,-0.763,-0.166084,3.97968
-1,-0.764,-0.166848,3.97951
-1,-0.765,-0.167612,3.97934
-1,-0.766,-0.168378,3.97917
-1,-0.767,-0.169144,3.97901
-1,-0.768,-0.169912,3.97884
-1,-0.769,-0.17068,3.97867
-1,-0.77,-0.17145,3.97849
-1,-0.771,-0.17222,3.97832
-1,-0.772,-0.172992,3.97815
-1,-0.773,-0.173764,3.97798
-1,-0.774,-0.174538,3.9778
-1,-0.775,-0.175312,3.97763
-1,-0.776,-0.176088,3.97745
-1,-0.777,-0.176864,3.97728
-1,-0.778,-0.177642,3.9771
-1,-0.779,-0.17842,3.97692
-1,-0.78,-0.1792,3.97674
-1,-0.781,-0.17998,3.97656
-1,-0.782,-0.180762,3.97638
-1,-0.783,-0.181544,3.9762
-1,-0.784,-0.182328,3.97602
-1,-0.785,-0.183112,3.97584
-1,-0.786,-0.183898,3.97565
-1,-0.787,-0.184684,3.97547
-1,-0.788,-0.185472,3.97528
-1,-0.789,-0.18626,3.9751
-1,-0.79,-0.18705,3.97491
-1,-0.791,-0.18784,3.97472
-1,-0.792,-0.188632,3.97453
-1,-0.793,-0.189424,3.97435
-1,-0.794,-0.190218,3.97416
-1,-0.795,-0.191012,3.97397
-1,-0.796,-0.191808,3.97377
-1,-0.797,-0.192604,3.97358
-1,-0.798,-0.193402,3.97339
-1,-0.799,-0.1942,3.97319
-1,-0.8,-0.195,3.973
-1,-0.801,-0.1958,3.9728
-1,-0.802,-0.196602,3.97261
-1,-0.803,-0.197404,3.97241
-1,-0.804,-0.198208,3.97221
-1,-0.805,-0.199012,3.97201
-1,-0.806,-0.199818,3.97182
-1,-0.807,-0.200624,3.97162
-1,-0.808,-0.201432,3.97141
-1,-0.809,-0.20224,3.97121
-1,-0.81,-0.20305,3.97101
-1,-0.811,-0.20386,3.97081
-1,-0.812,-0.204672,3.9706
-1,-0.813,-0.205484,3.9704
-1,-0.814,-0.206298,3.97019
-1,-0.815,-0.207112,3.96998
-1,-0.816,-0.207928,3.96978
-1,-0.817,-0.208744,3.96957
-1,-0.818,-0.209562,3.96936
-1,-0.819,-0.21038,3.96915
-1,-0.82,-0.2112,3.96894
-1,-0.821,-0.21202,3.96873
-1,-0.822,-0.212842,3.96851
-1,-0.823,-0.213664,3.9683
-1,-0.824,-0.214488,3.96809
-1,-0.825,-0.215312,3.96787
-1,-0.826,-0.216138,3.96766
-1,-0.827,-0.216964,3.96744
-1,-0.828,-0.217792,3.96722
-1,-0.829,-0.21862,3.967
-1,-0.83,-0.21945,3.96679
-1,-0.831,-0.22028,3.96657
-1,-0.832,-0.221112,3.96634
-1,-0.833,-0.221944,3.96612
-1,-0.834,-0.222778,3.9659
-1,-0.835,-0.223612,3.96568
-1,-0.836,-0.224448,3.96545
-1,-0.837,-0.225284,3.96523
-1,-0.838,-0.226122,3.965
-1,-0.839,-0.22696,3.96478
-1,-0.84,-0.2278,3.96455
-1,-0.841,-0.22864,3.96432
-1,-0.842,-0.229482,3.96409
-1,-0.843,-0.230324,3.96386
-1,-0.844,-0.231168,3.96363
-1,-0.845,-0.232012,3.9634
-1,-0.846,-0.232858,3.96317
-1,-0.847,-0.233704,3.96293
-1,-0.848,-0.234552,3.9627
-1,-0.849,-0.2354,3.96246
-1,-0.85,-0.23625,3.96223
-1,-0.851,-0.2371,3.96199
-1,-0.852,-0.237952,3.96175
-1,-0.853,-0.238804,3.96152
-1,-0.854,-0.239658,3.96128
-1,-0.855,-0.240512,3.96104
-1,-0.856,-0.241368,3.9608
-1,-0.857,-0.242224,3.96055
-1,-0.858,-0.243082,3.96031
-1,-0.859,-0.24394,3.96007
-1,-0.86,-0.2448,3.95982
-1,-0.861,-0.24566,3.95958
-1,-0.862,-0.246522,3.95933
-1,-0.863,-0.247384,3.95909
-1,-0.864,-0.248248,3.95884
-1,-0.865,-0.249112,3.95859
-1,-0.866,-0.249978,3.95834
-1,-0.867,-0.250844,3.95809
-1,-0.868,-0.251712,3.95784
-1,-0.869,-0.25258,3.95759
-1,-0.87,-0.25345,3.95733
-1,-0.871,-0.25432,3.95708
-1,-0.872,-0.255192,3.95682
-1,-0.873,-0.256064,3.95657
-1,-0.874,-0.256938,3.95631
-1,-0.875,-0.257812,3.95605
-1,-0.876,-0.258688,3.9558
-1,-0.877,-0.259564,3.95554
-1,-0.878,-0.260442,3.95528
-1,-0.879,-0.26132,3.95502
-1,-0.88,-0.2622,3.95475
-1,-0.881,-0.26308,3.95449
-1,-0.882,-0.263962,3.95423
-1,-0.883,-0.264844,3.95396
-1,-0.884,-0.265728,3.9537
-1,-0.885,-0.266612,3.95343
-1,-0.886,-0.267498,3.95317
-1,-0.887,-0.268384,3.9529
-1,-0.888,-0.269272,3.95263
-1,-0.889,-0.27016,3.95236
-1,-0.89,-0.27105,3.95209
-1,-0.891,-0.27194,3.95182
-1,-0.892,-0.272832,3.95154
-1,-0.893,-0.273724,3.95127
-1,-0.894,-0.274618,3.951
-1,-0.895,-0.275512,3.95072
-1,-0.896,-0.276408,3.95045
-1,-0.897,-0.277304,3.95017
-1,-0.898,-0.278202,3.94989
-1,-0.899,-0.2791,3.94961
-1,-0.9,-0.28,3.94933
-1,-0.901,-0.2809,3.94905
-1,-0.902,-0.281802,3.94877
-1,-0.903,-0.282704,3.94849
-1,-0.904,-0.283608,3.94821
-1,-0.905,-0.284512,3.94792
-1,-0.906,-0.285418,3.94764
-1,-0.907,-0.286324,3.94735
-1,-0.908,-0.287232,3.94706
-1,-0.909,-0.28814,3.94678
-1,-0.91,-0.28905,3.94649
-1,-0.911,-0.28996,3.9462
-1,-0.912,-0.290872,3.94591
-1,-0.913,-0.291784,3.94562
-1,-0.914,-0.292698,3.94532
-1,-0.915,-0.293612,3.94503
-1,-0.916,-0.294528,3.94474
-1,-0.917,-0.295444,3.94444
-1,-0.918,-0.296362,3.94415
-1,-0.919,-0.29728,3.94385
-1,-0.92,-0.2982,3.94355
-1,-0.921,-0.29912,3.94325
-1,-0.922,-0.300042,3.94295
-1,-0.923,-0.300964,3.94265
-1,-0.924,-0.301888,3.94235
-1,-0.925,-0.302812,3.94205
-1,-0.926,-0.303738,3.94175
-1,-0.927,-0.304664,3.94144
-1,-0.928,-0.305592,3.94114
-1,-0.929,-0.30652,3.94083
-1,-0.93,-0.30745,3.94052
-1,-0.931,-0.30838,3.94022
-1,-0.932,-0.309312,3.93991
-1,-0.933,-0.310244,3.9396
-1,-0.934,-0.311178,3.93929
-1,-0.935,-0.312112,3.93897
-1,-0.936,-0.313048,3.93866
-1,-0.937,-0.313984,3.93835
-1,-0.938,-0.314922,3.93803
-1,-0.939,-0.31586,3.93772
-1,-0.94,-0.3168,3.9374
-1,-0.941,-0.31774,3.93709
-1,-0.942,-0.318682,3.93677
-1,-0.943,-0.319624,3.93645
-1,-0.944,-0.320568,3.93613
-1,-0.945,-0.321512,3.93581
-1,-0.946,-0.322458,3.93548
-1,-0.947,-0.323404,3.93516
-1,-0.948,-0.324352,3.93484
-1,-0.949,-0.3253,3.93451
-1,-0.95,-0.32625,3.93419
-1,-0.951,-0.3272,3.93386
-1,-0.952,-0.328152,3.93353
-1,-0.953,-0.329104,3.9332
-1,-0.954,-0.330058,3.93287
-1,-0.955,-0.331012,3.93254
-1,-0.956,-0.331968,3.93221
-1,-0.957,-0.332924,3.93188
-1,-0.958,-0.333882,3.93155
-1,-0.959,-0.33484,3.93121
-1,-0.96,-0.3358,3.93088
-1,-0.961,-0.33676,3.93054
-1,-0.962,-0.337722,3.9302
-1,-0.963,-0.338684,3.92987
-1,-0.964,-0.339648,3.92953
-1,-0.965,-0.340612,3.92919
-1,-0.966,-0.341578,3.92885
-1,-0.967,-0.342544,3.9285
-1,-0.968,-0.343512,3.92816
-1,-0.969,-0.34448,3.92782
-1,-0.97,-0.34545,3.92747
-1,-0.971,-0.34642,3.92713
-1,-0.972,-0.347392,3.92678
-1,-0.973,-0.348364,3.92643
-1,-0.974,-0.349338,3.92608
-1,-0.975,-0.350312,3.92573
-1,-0.976,-0.351288,3.92538
-1,-0.977,-0.352264,3.92503
-1,-0.978,-0.353242,3.92468
-1,-0.979,-0.35422,3.92432
-1,-0.98,-0.3552,3.92397
-1,-0.981,-0.35618,3.92361
-1,-0.982,-0.357162,3.92326
-1,-0.983,-0.358144,3.9229
-1,-0.984,-0.359128,3.92254
-1,-0.985,-0.360112,3.92218
-1,-0.986,-0.361098,3.92182
-1,-0.987,-0.362084,3.92146
-1,-0.988,-0.363072,3.92109
-1,-0.989,-0.36406,3.92073
-1,-0.99,-0.36505,3.92037
-1,-0.991,-0.36604,3.92
-1,-0.992,-0.367032,3.91963
-1,-0.993,-0.368024,3.91927
-1,-0.994,-0.369018,3.9189
-1,-0.995,-0.370012,3.91853
-1,-0.996,-0.371008,3.91816
-1,-0.997,-0.372004,3.91779
-1,-0.998,-0.373002,3.91741
-1,-0.999,-0.374,3.91704
-1,-1,-0.375,3.91667
0,-1,-0.376,3.91629
0,-1,-0.377,3.91591
0,-1,-0.378,3.91554
0,-1,-0.379,3.91516
0,-1,-0.38,3.91478
0,-1,-0.381,3.9144
0,-1,-0.382,3.91402
0,-1,-0.383,3.91363
0,-1,-0.384,3.91325
0,-1,-0.385,3.91287
0,-1,-0.386,3.91248
0,-1,-0.387,3.91209
0,-1,-0.388,3.91171
0,-1,-0.389,3.91132
0,-1,-0.39,3.91093
0,-1,-0.391,3.91054
0,-1,-0.392,3.91015
0,-1,-0.393,3.90975
0,-1,-0.394,3.90936
0,-1,-0.395,3.90897
0,-1,-0.396,3.90857
0,-1,-0.397,3.90817
0,-1,-0.398,3.90778
0,-1,-0.399,3.90738
0,-1,-0.4,3.90698
0,-1,-0.401,3.90658
0,-1,-0.402,3.90618
0,-1,-0.403,3.90577
0,-1,-0.404,3.90537
0,-1,-0.405,3.90497
0,-1,-0.406,3.90456
0,-1,-0.407,3.90415
0,-1,-0.408,3.90375
0,-1,-0.409,3.90334
0,-1,-0.41,3.90293
0,-1,-0.411,3.90252
0,-1,-0.412,3.90211
0,-1,-0.413,3.90169
0,-1,-0.414,3.90128
0,-1,-0.415,3.90087
0,-1,-0.416,3.90045
0,-1,-0.417,3.90003
0,-1,-0.418,3.89962
0,-1,-0.419,3.8992
0,-1,-0.42,3.89878
0,-1,-0.421,3.89836
0,-1,-0.422,3.89794
0,-1,-0.423,3.89751
0,-1,-0.424,3.89709
0,-1,-0.425,3.89667
0,-1,-0.426,3.89624
0,-1,-0.427,3.89581
0,-1,-0.428,3.89539
0,-1,-0.429,3.89496
0,-1,-0.43,3.89453
0,-1,-0.431,3.8941
0,-1,-0.432,3.89367
0,-1,-0.433,3.89323
0,-1,-0.434,3.8928
0,-1,-0.435,3.89237
0,-1,-0.436,3.89193
0,-1,-0.437,3.89149
0,-1,-0.438,3.89106
0,-1,-0.439,3.89062
0,-1,-0.44,3.89018
0,-1,-0.441,3.88974
0,-1,-0.442,3.8893
0,-1,-0.443,3.88885
0,-1,-0.444,3.88841
0,-1,-0.445,3.88797
0,-1,-0.446,3.88752
0,-1,-0.447,3.88707
0,-1,-0.448,3.88663
0,-1,-0.449,3.88618
0,-1,-0.45,3.88573
0,-1,-0.451,3.88528
0,-1,-0.452,3.88483
0,-1,-0.453,3.88437
0,-1,-0.454,3.88392
0,-1,-0.455,3.88347
0,-1,-0.456,3.88301
0,-1,-0.457,3.88255
0,-1,-0.458,3.8821
0,-1,-0.459,3.88164
0,-1,-0.46,3.88118
0,-1,-0.461,3.88072
0,-1,-0.462,3.88026
0,-1,-0.463,3.87979
0,-1,-0.464,3.87933
0,-1,-0.465,3.87887
0,-1,-0.466,3.8784
0,-1,-0.467,3.87793
0,-1,-0.468,3.87747
0,-1,-0.469,3.877
0,-1,-0.47,3.87653
0,-1,-0.471,3.87606
0,-1,-0.472,3.87559
0,-1,-0.473,3.87511
0,-1,-0.474,3.87464
0,-1,-0.475,3.87417
0,-1,-0.476,3.87369
0,-1,-0.477,3.87321
0,-1,-0.478,3.87274
0,-1,-0.479,3.87226
0,-1,-0.48,3.87178
0,-1,-0.481,3.8713
0,-1,-0.482,3.87082
0,-1,-0.483,3.87033
0,-1,-0.484,3.86985
0,-1,-0.485,3.86937
0,-1,-0.486,3.86888
0,-1,-0.487,3.86839
0,-1,-0.488,3.86791
0,-1,-0.489,3.86742
0,-1,-0.49,3.86693
0,-1,-0.491,3.86644
0,-1,-0.492,3.86595
0,-1,-0.493,3.86545
0,-1,-0.494,3.86496
0,-1,-0.495,3.86447
0,-1,-0.496,3.86397
0,-1,-0.497,3.86347
0,-1,-0.498,3.86298
0,-1,-0.499,3.86248
0,-1,-0.5,3.86198
0,-1,-0.501,3.86148
0,-1,-0.502,3.86098
0,-1,-0.503,3.86047
0,-1,-0.504,3.85997
0,-1,-0.505,3.85947
0,-1,-0.506,3.85896
0,-1,-0.507,3.85845
0,-1,-0.508,3.85795
0,-1,-0.509,3.85744
0,-1,-0.51,3.85693
0,-1,-0.511,3.85642
0,-1,-0.512,3.85591
0,-1,-0.513,3.85539
0,-1,-0.514,3.85488
0,-1,-0.515,3.85437
0,-1,-0.516,3.85385
0,-1,-0.517,3.85333
0,-1,-0.518,3.85282
0,-1,-0.519,3.8523
0,-1,-0.52,3.85178
0,-1,-0.521,3.85126
0,-1,-0.522,3.85074
0,-1,-0.523,3.85021
0,-1,-0.524,3.84969
0,-1,-0.525,3.84917
0,-1,-0.526,3.84864
0,-1,-0.527,3.84811
0,-1,-0.528,3.84759
0,-1,-0.529,3.84706
0,-1,-0.53,3.84653
0,-1,-0.531,3.846
0,-1,-0.532,3.84547
0,-1,-0.533,3.84493
0,-1,-0.534,3.8444
0,-1,-0.535,3.84387
0,-1,-0.536,3.84333
0,-1,-0.537,3.84279
0,-1,-0.538,3.84226
0,-1,-0.539,3.84172
0,-1,-0.54,3.84118
0,-1,-0.541,3.84064
0,-1,-0.542,3.8401
0,-1,-0.543,3.83955
0,-1,-0.544,3.83901
0,-1,-0.545,3.83847
0,-1,-0.546,3.83792
0,-1,-0.547,3.83737
0,-1,-0.548,3.83683
0,-1,-0.549,3.83628
0,-1,-0.55,3.83573
0,-1,-0.551,3.83518
0,-1,-0.552,3.83463
0,-1,-0.553,3.83407
0,-1,-0.554,3.83352
0,-1,-0.555,3.83297
0,-1,-0.556,3.83241
0,-1,-0.557,3.83185
0,-1,-0.558,3.8313
0,-1,-0.559,3.83074
0,-1,-0.56,3.83018
0,-1,-0.561,3.82962
0,-1,-0.562,3.82906
0,-1,-0.563,3.82849
0,-1,-0.564,3.82793
0,-1,-0.565,3.82737
0,-1,-0.566,3.8268
0,-1,-0.567,3.82623
0,-1,-0.568,3.82567
0,-1,-0.569,3.8251
0,-1,-0.57,3.82453
0,-1,-0.571,3.82396
0,-1,-0.572,3.82339
0,-1,-0.573,3.82281
0,-1,-0.574,3.82224
0,-1,-0.575,3.82167
0,-1,-0.576,3.82109
0,-1,-0.577,3.82051
0,-1,-0.578,3.81994
0,-1,-0.579,3.81936
0,-1,-0.58,3.81878
0,-1,-0.581,3.8182
0,-1,-0.582,3.81762
0,-1,-0.583,3.81703
0,-1,-0.584,3.81645
0,-1,-0.585,3.81587
0,-1,-0.586,3.81528
0,-1,-0.587,3.81469
0,-1,-0.588,3.81411
0,-1,-0.589,3.81352
0,-1,-0.59,3.81293
0,-1,-0.591,3.81234
0,-1,-0.592,3.81175
0,-1,-0.593,3.81115
0,-1,-0.594,3.81056
0,-1,-0.595,3.80997
0,-1,-0.596,3.80937
0,-1,-0.597,3.80877
0,-1,-0.598,3.80818
0,-1,-0.599,3.80758
0,-1,-0.6,3.80698
0,-1,-0.601,3.80638
0,-1,-0.602,3.80578
0,-1,-0.603,3.80517
0,-1,-0.604,3.80457
0,-1,-0.605,3.80397
0,-1,-0.606,3.80336
0,-1,-0.607,3.80275
0,-1,-0.608,3.80215
0,-1,-0.609,3.80154
0,-1,-0.61,3.80093
0,-1,-0.611,3.80032
0,-1,-0.612,3.79971
0,-1,-0.613,3.79909
0,-1,-0.614,3.79848
0,-1,-0.615,3.79787
0,-1,-0.616,3.79725
0,-1,-0.617,3.79663
0,-1,-0.618,3.79602
0,-1,-0.619,3.7954
0,-1,-0.62,3.79478
0,-1,-0.621,3.79416
0,-1,-0.622,3.79354
0,-1,-0.623,3.79291
0,-1,-0.624,3.79229
0,-1,-0.625,3.79167
0,-1,-0.626,3.79104
0,-1,-0.627,3.79041
0,-1,-0.628,3.78979
0,-1,-0.629,3.78916
0,-1,-0.63,3.78853
0,-1,-0.631,3.7879
0,-1,-0.632,3.78727
0,-1,-0.633,3.78663
0,-1,-0.634,3.786
0,-1,-0.635,3.78537
0,-1,-0.636,3.78473
0,-1,-0.637,3.78409
0,-1,-0.638,3.78346
0,-1,-0.639,3.78282
0,-1,-0.64,3.78218
0,-1,-0.641,3.78154
0,-1,-0.642,3.7809
0,-1,-0.643,3.78025
0,-1,-0.644,3.77961
0,-1,-0.645,3.77897
0,-1,-0.646,3.77832
0,-1,-0.647,3.77767
0,-1,-0.648,3.77703
0,-1,-0.649,3.77638
0,-1,-0.65,3.77573
0,-1,-0.651,3.77508
0,-1,-0.652,3.77443
0,-1,-0.653,3.77377
0,-1,-0.654,3.77312
0,-1,-0.655,3.77247
0,-1,-0.656,3.77181
0,-1,-0.657,3.77115
0,-1,-0.658,3.7705
0,-1,-0.659,3.76984
0,-1,-0.66,3.76918
0,-1,-0.661,3.76852
0,-1,-0.662,3.76786
0,-1,-0.663,3.76719
0,-1,-0.664,3.76653
0,-1,-0.665,3.76587
0,-1,-0.666,3.7652
0,-1,-0.667,3.76453
0,-1,-0.668,3.76387
0,-1,-0.669,3.7632
0,-1,-0.67,3.76253
0,-1,-0.671,3.76186
0,-1,-0.672,3.76119
0,-1,-0.673,3.76051
0,-1,-0.674,3.75984
0,-1,-0.675,3.75917
0,-1,-0.676,3.75849
0,-1,-0.677,3.75781
0,-1,-0.678,3.75714
0,-1,-0.679,3.75646
0,-1,-0.68,3.75578
0,-1,-0.681,3.7551
0,-1,-0.682,3.75442
0,-1,-0.683,3.75373
0,-1,-0.684,3.75305
0,-1,-0.685,3.75237
0,-1,-0.686,3.75168
0,-1,-0.687,3.75099
0,-1,-0.688,3.75031
0,-1,-0.689,3.74962
0,-1,-0.69,3.74893
0,-1,-0.691,3.74824
0,-1,-0.692,3.74755
0,-1,-0.693,3.74685
0,-1,-0.694,3.74616
0,-1,-0.695,3.74547
0,-1,-0.696,3.74477
0,-1,-0.697,3.74407
0,-1,-0.698,3.74338
0,-1,-0.699,3.74268
0,-1,-0.7,3.74198
0,-1,-0.701,3.74128
0,-1,-0.702,3.74058
0,-1,-0.703,3.73987
0,-1,-0.704,3.73917
0,-1,-0.705,3.73847
0,-1,-0.706,3.73776
0,-1,-0.707,3.73705
0,-1,-0.708,3.73635
0,-1,-0.709,3.73564
0,-1,-0.71,3.73493
0,-1,-0.711,3.73422
0,-1,-0.712,3.73351
0,-1,-0.713,3.73279
0,-1,-0.714,3.73208
0,-1,-0.715,3.73137
0,-1,-0.716,3.73065
0,-1,-0.717,3.72993
0,-1,-0.718,3.72922
0,-1,-0.719,3.7285
0,-1,-0.72,3.72778
0,-1,-0.721,3.72706
0,-1,-0.722,3.72634
0,-1,-0.723,3.72561
0,-1,-0.724,3.72489
0,-1,-0.725,3.72417
0,-1,-0.726,3.72344
0,-1,-0.727,3.72271
0,-1,-0.728,3.72199
0,-1,-0.729,3.72126
0,-1,-0.73,3.72053
0,-1,-0.731,3.7198
0,-1,-0.732,3.71907
0,-1,-0.733,3.71833
0,-1,-0.734,3.7176
0,-1,-0.735,3.71687
0,-1,-0.736,3.71613
0,-1,-0.737,3.71539
0,-1,-0.738,3.71466
0,-1,-0.739,3.71392
0,-1,-0.74,3.71318
0,-1,-0.741,3.71244
0,-1,-0.742,3.7117
0,-1,-0.743,3.71095
0,-1,-0.744,3.71021
0,-1,-0.745,3.70947
0,-1,-0.746,3.70872
0,-1,-0.747,3.70797
0,-1,-0.748,3.70723
0,-1,-0.749,3.70648
0,-1,-0.75,3.70573
0,-1,-0.751,3.70498
0,-1,-0.752,3.70423
0,-1,-0.753,3.70347
0,-1,-0.754,3.70272
0,-1,-0.755,3.70197
0,-1,-0.756,3.70121
0,-1,-0.757,3.70045
0,-1,-0.758,3.6997
0,-1,-0.759,3.69894
0,-1,-0.76,3.69818
0,-1,-0.761,3.69742
0,-1,-0.762,3.69666
0,-1,-0.763,3.69589
0,-1,-0.764,3.69513
0,-1,-0.765,3.69437
0,-1,-0.766,3.6936
0,-1,-0.767,3.69283
0,-1,-0.768,3.69207
0,-1,-0.769,3.6913
0,-1,-0.77,3.69053
0,-1,-0.771,3.68976
0,-1,-0.772,3.68899
0,-1,-0.773,3.68821
0,-1,-0.774,3.68744
0,-1,-0.775,3.68667
0,-1,-0.776,3.68589
0,-1,-0.777,3.68511
0,-1,-0.778,3.68434
0,-1,-0.779,3.68356
0,-1,-0.78,3.68278
0,-1,-0.781,3.682
0,-1,-0.782,3.68122
0,-1,-0.783,3.68043
0,-1,-0.784,3.67965
0,-1,-0.785,3.67887
0,-1,-0.786,3.67808
0,-1,-0.787,3.67729
0,-1,-0.788,3.67651
0,-1,-0.789,3.67572
0,-1,-0.79,3.67493
0,-1,-0.791,3.67414
0,-1,-0.792,3.67335
0,-1,-0.793,3.67255
0,-1,-0.794,3.67176
0,-1,-0.795,3.67097
0,-1,-0.796,3.67017
0,-1,-0.797,3.66937
0,-1,-0.798,3.66858
0,-1,-0.799,3.66778
0,-1,-0.8,3.66698
0,-1,-0.801,3.66618
0,-1,-0.802,3.66538
0,-1,-0.803,3.66457
0,-1,-0.804,3.66377
0,-1,-0.805,3.66297
0,-1,-0.806,3.66216
0,-1,-0.807,3.66135
0,-1,-0.808,3.66055
0,-1,-0.809,3.65974
0,-1,-0.81,3.65893
0,-1,-0.811,3.65812
0,-1,-0.812,3.65731
0,-1,-0.813,3.65649
0,-1,-0.814,3.65568
0,-1,-0.815,3.65487
0,-1,-0.816,3.65405
0,-1,-0.817,3.65323
0,-1,-0.818,3.65242
0,-1,-0.819,3.6516
0,-1,-0.82,3.65078
0,-1,-0.821,3.64996
0,-1,-0.822,3.64914
0,-1,-0.823,3.64831
0,-1,-0.824,3.64749
0,-1,-0.825,3.64667
0,-1,-0.826,3.64584
0,-1,-0.827,3.64501
0,-1,-0.828,3.64419
0,-1,-0.829,3.64336
0,-1,-0.83,3.64253
0,-1,-0.831,3.6417
0,-1,-0.832,3.64087
0,-1,-0.833,3.64003
0,-1,-0.834,3.6392
0,-1,-0.835,3.63837
0,-1,-0.836,3.63753
0,-1,-0.837,3.63669
0,-1,-0.838,3.63586
0,-1,-0.839,3.63502
0,-1,-0.84,3.63418
0,-1,-0.841,3.63334
0,-1,-0.842,3.6325
0,-1,-0.843,3.63165
0,-1,-0.844,3.63081
0,-1,-0.845,3.62997
0,-1,-0.846,3.62912
0,-1,-0.847,3.62827
0,-1,-0.848,3.62743
0,-1,-0.849,3.62658
0,-1,-0.85,3.62573
0,-1,-0.851,3.62488
0,-1,-0.852,3.62403
0,-1,-0.853,3.62317
0,-1,-0.854,3.62232
0,-1,-0.855,3.62147
0,-1,-0.856,3.62061
0,-1,-0.857,3.61975
0,-1,-0.858,3.6189
0,-1,-0.859,3.61804
0,-1,-0.86,3.61718
0,-1,-0.861,3.61632
0,-1,-0.862,3.61546
0,-1,-0.863,3.61459
0,-1,-0.864,3.61373
0,-1,-0.865,3.61287
0,-1,-0.866,3.612
0,-1,-0.867,3.61113
0,-1,-0.868,3.61027
0,-1,-0.869,3.6094
0,-1,-0.87,3.60853
0,-1,-0.871,3.60766
0,-1,-0.872,3.60679
0,-1,-0.873,3.60591
0,-1,-0.874,3.60504
0,-1,-0.875,3.60417
0,-1,-0.876,3.60329
0,-1,-0.877,3.60241
0,-1,-0.878,3.60154
0,-1,-0.879,3.60066
0,-1,-0.88,3.59978
0,-1,-0.881,3.5989
0,-1,-0.882,3.59802
0,-1,-0.883,3.59713
0,-1,-0.884,3.59625
0,-1,-0.885,3.59537
0,-1,-0.886,3.59448
0,-1,-0.887,3.59359
0,-1,-0.888,3.59271
0,-1,-0.889,3.59182
0,-1,-0.89,3.59093
0,-1,-0.891,3.59004
0,-1,-0.892,3.58915
0,-1,-0.893,3.58825
0,-1,-0.894,3.58736
0,-1,-0.895,3.58647
0,-1,-0.896,3.58557
0,-1,-0.897,3.58467
0,-1,-0.898,3.58378
0,-1,-0.899,3.58288
0,-1,-0.9,3.58198
0,-1,-0.901,3.58108
0,-1,-0.902,3.58018
0,-1,-0.903,3.57927
0,-1,-0.904,3.57837
0,-1,-0.905,3.57747
0,-1,-0.906,3.57656
0,-1,-0.907,3.57565
0,-1,-0.908,3.57475
0,-1,-0.909,3.57384
0,-1,-0.91,3.57293
0,-1,-0.911,3.57202
0,-1,-0.912,3.57111
0,-1,-0.913,3.57019
0,-1,-0.914,3.56928
0,-1,-0.915,3.56837
0,-1,-0.916,3.56745
0,-1,-0.917,3.56653
0,-1,-0.918,3.56562
0,-1,-0.919,3.5647
0,-1,-0.92,3.56378
0,-1,-0.921,3.56286
0,-1,-0.922,3.56194
0,-1,-0.923,3.56101
0,-1,-0.924,3.56009
0,-1,-0.925,3.55917
0,-1,-0.926,3.55824
0,-1,-0.927,3.55731
0,-1,-0.928,3.55639
0,-1,-0.929,3.55546
0,-1,-0.93,3.55453
0,-1,-0.931,3.5536
0,-1,-0.932,3.55267
0,-1,-0.933,3.55173
0,-1,-0.934,3.5508
0,-1,-0.935,3.54987
0,-1,-0.936,3.54893
0,-1,-0.937,3.54799
0,-1,-0.938,3.54706
0,-1,-0.939,3.54612
0,-1,-0.94,3.54518
0,-1,-0.941,3.54424
0,-1,-0.942,3.5433
0,-1,-0.943,3.54235
0,-1,-0.944,3.54141
0,-1,-0.945,3.54047
0,-1,-0.946,3.53952
0,-1,-0.947,3.53857
0,-1,-0.948,3.53763
0,-1,-0.949,3.53668
